mrun;cod_nivel;es_mujer;prioritario;alto_rendimiento;lat_con_error;lon_con_error
26254804;9;1;1;0;-19,9975664;-69,772025
26254889;7;1;0;1;-33,4076288;-70,6437173
26254934;9;1;1;0;-36,8557944;-73,1459973
26255172;10;1;1;0;-27,3605115;-70,3307331
26255359;10;0;1;0;-32,81746;-70,6190929
26255372;2;0;0;0;-40,3402842;-72,9623431
26255416;2;1;0;0;-33,4795631;-70,74415
26255417;2;0;0;0;-34,957794;-71,2114189
26255553;9;0;1;0;-33,5906773;-70,6878789
26255559;9;0;1;0;-33,5272152;-70,7691646
26255562;2;0;1;0;-33,4119648;-70,6973699
26255623;2;0;1;0;-32,7285352;-71,4753901
26255681;2;0;1;0;-32,8466464;-71,2264531
26255875;2;1;0;0;-34,1552085;-70,7492293
26255950;7;0;0;0;-33,5145522;-70,6651447
26255957;9;0;1;0;-33,2749176;-70,8875834
26256007;2;0;1;0;-33,6210979;-70,6032211
26256014;2;0;0;0;-38,6871;-72,6541808
26256068;3;1;1;0;-33,5821366;-70,597986
26256159;1;0;0;0;-33,4386953;-70,6732844
26256178;2;0;1;0;-22,4441624;-68,9329444
26256190;2;0;1;0;-33,4057575;-70,665136
26256199;2;1;0;0;-33,5090976;-70,6622016
26256331;2;0;1;0;-33,5378173;-70,6429112
26256447;4;1;1;0;-23,5450879;-70,384764
26256517;10;0;0;0;-32,7493166;-70,7146351
26256545;3;1;1;0;-36,829508;-73,1155914
26256663;2;0;0;0;-36,8124845;-72,6498949
26256681;7;0;1;1;-34,1695858;-70,6750474
26256683;10;1;1;0;-33,4391384;-70,6667554
26256911;2;0;1;0;-33,018843;-71,5446279
26256914;10;0;1;0;-33,0035617;-71,4821536
26256920;4;1;1;0;-33,4860449;-70,7200397
26257021;2;0;0;0;-33,5973724;-70,5694955
26257091;11;1;0;0;-33,4522861;-70,7038046
26257098;2;0;1;0;-20,2494402;-70,1249385
26257100;2;1;1;0;-33,4151752;-70,6996619
26257111;3;0;1;0;-33,5736653;-70,5794667
26257157;2;1;1;0;-33,3712564;-70,7200626
26257204;3;0;1;0;-33,3877373;-70,659473
26257228;2;1;0;0;-33,4445438;-70,7448704
26257242;5;0;1;0;-33,5241742;-70,6335391
26257307;2;1;1;0;-33,5606273;-70,5697881
26257337;2;1;0;0;-36,6263041;-72,0895263
26257342;9;1;0;0;-29,959719;-71,2568102
26257448;2;1;0;0;-33,4965302;-70,7652512
26257453;9;1;0;1;-33,4202691;-70,7460708
26257570;2;1;1;0;-32,7955694;-71,5425255
26257601;9;1;0;0;-33,3510788;-70,7448362
26257656;1;1;1;0;-39,2738564;-71,966384
26257776;2;1;1;0;-33,433616;-70,6900209
26257864;2;1;0;0;-33,5937579;-70,5426145
26257884;4;1;1;0;-33,4700106;-70,7035002
26257991;9;1;1;0;-32,7445392;-70,7122114
26258158;9;0;1;0;-23,5746684;-70,3885219
26258232;9;1;1;0;-20,4932806;-69,33276
26258290;2;1;1;0;-33,5555754;-70,596903
26258457;2;1;0;0;-33,4067371;-70,6444888
26258581;9;1;0;1;-23,5748032;-70,3944371
26258609;10;0;0;0;-33,0008995;-71,5007929
26258715;2;0;1;0;-33,016183;-71,2653951
26258758;2;1;1;0;-33,4769647;-70,6534161
26258960;0;0;1;0;-33,4238762;-70,6527502
26258983;9;0;0;0;-41,4694497;-72,9211544
26259062;10;0;0;0;-33,3914579;-70,6797673
26259122;2;0;1;0;-33,4307239;-70,7685731
26259274;2;0;0;0;-33,4533289;-70,7100275
26259325;5;1;1;0;-36,4179498;-71,9559212
26259353;2;1;1;0;-33,7200175;-70,8549416
26259490;2;0;1;0;-42,3815238;-73,6547094
26259554;5;0;0;0;-33,6651864;-70,9332303
26259588;2;0;1;0;-32,8536211;-71,2310859
26259633;9;1;1;1;-33,6929342;-71,0430672
26259641;9;0;1;0;-33,4343473;-70,7490242
26259680;2;0;1;0;-22,4458032;-68,9157163
26259714;6;1;1;0;-33,4997125;-70,63318
26259737;9;1;0;0;-33,4558699;-70,7005208
26259740;2;0;1;0;-33,4455658;-70,6453272
26259906;2;1;0;0;-29,9457984;-71,3397931
26259917;2;0;1;0;-33,5825148;-70,5507554
26259962;2;0;0;0;-29,920332;-71,2456957
26259991;10;1;0;1;-29,9957216;-71,3185202
26260019;8;0;1;0;-30,5888008;-71,1998481
26260021;2;0;1;0;-33,4471368;-70,7070674
26260047;10;0;1;0;-33,4795578;-70,6348971
26260065;9;1;1;1;-32,8819733;-71,2611105
26260109;2;1;1;0;-33,5412885;-70,6845213
26260119;7;1;1;0;-33,3671922;-70,7329036
26260196;2;1;1;0;-33,7348544;-71,4187721
26260275;3;0;1;0;-33,299245;-70,884652
26260321;6;1;1;0;-33,2799241;-70,8868723
26260365;9;0;1;0;-33,7288223;-70,7418607
26260392;5;0;0;0;-41,4609512;-72,8962201
26260433;3;0;0;0;-36,8419221;-73,0944808
26260441;9;1;1;0;-23,5455723;-70,3820244
26260480;8;1;1;0;-33,2816277;-70,8888412
26260517;10;1;0;0;-33,5211575;-70,5946095
26260666;3;1;1;0;-33,4028863;-70,6723735
26260694;7;1;1;0;-31,6426285;-71,1910458
26260843;7;0;0;0;-33,5959107;-70,5810833
26260860;9;1;0;0;-20,2448017;-70,1275467
26261213;9;1;0;0;-33,5975419;-70,6791592
26261217;4;1;1;1;-33,5553165;-70,6418298
26261238;6;1;1;0;-32,7894827;-71,2003117
26261243;3;1;0;1;-39,302736;-72,2231968
26261299;2;0;1;0;-40,0712713;-72,8764975
26261387;3;1;1;0;-38,6655111;-72,2239381
26261459;10;1;0;1;-33,3665636;-70,7325607
26261482;10;1;1;1;-33,7082956;-71,041524
26261617;2;1;0;0;-33,6028981;-70,6742771
26261627;11;0;1;0;-33,4336777;-70,7269088
26261676;2;0;0;0;-33,5180223;-70,6558811
26261763;7;0;1;1;-33,4863513;-70,7212879
26261793;2;0;0;0;-33,7139211;-70,7458441
26261906;9;0;1;0;-33,422489;-70,6452203
26261936;12;1;1;0;-33,4434463;-70,7199071
26261953;9;1;1;0;-33,5179762;-70,6486755
26261981;9;0;1;0;-33,6785151;-71,2356162
26262041;9;1;0;1;-33,4246708;-70,746787
26262086;9;1;1;1;-33,4009696;-70,6496278
26262180;9;1;0;1;-33,4544669;-70,7041535
26262357;6;0;1;0;-32,9952073;-71,501737
26262404;2;1;1;0;-23,5554279;-70,3952406
26262467;3;0;0;0;-33,4961953;-70,5920114
26262526;9;1;1;1;-32,8504874;-70,5987025
26262563;2;0;0;0;-54,9369146;-67,6030602
26262577;7;1;1;0;-33,3794537;-70,6808937
26262581;2;1;0;0;-33,4609066;-70,6918796
26262582;9;0;0;0;-23,6238429;-70,3812917
26262654;2;1;0;0;-23,5838465;-70,3729455
26262665;3;0;0;0;-33,4039015;-70,6508754
26262709;3;1;1;0;-33,3318007;-70,5307975
26262719;2;1;0;0;-33,0481496;-71,4436393
26262738;9;0;1;0;-33,2297772;-70,8106579
26262839;7;0;1;0;-23,6493568;-70,3956056
26262853;9;1;1;0;-33,4976534;-71,6212115
26262946;9;0;1;0;-20,2309912;-70,1319132
26262979;4;1;0;0;-33,4810225;-70,7480107
26263226;9;0;0;0;-23,5941268;-70,3964597
26263238;3;0;1;0;-34,9728632;-71,2073227
26263261;9;0;1;0;-32,9925693;-71,5266764
26263347;5;1;0;0;-33,560437;-70,7796036
26263407;6;1;0;1;-33,4880691;-70,6210318
26263427;10;0;1;0;-29,9905907;-71,3403687
26263460;7;0;1;0;-33,5165546;-70,7740017
26263479;9;1;0;1;-34,1268588;-70,7358611
26263527;8;1;0;0;-33,4333484;-70,6559959
26263555;9;1;0;1;-33,4990867;-70,6598969
26263583;8;1;0;0;-33,4884672;-70,6209088
26263585;9;1;1;0;-20,2229462;-70,1452293
26263605;8;1;1;0;-33,4127519;-70,6685401
26263775;5;1;0;1;-33,5001212;-70,6582713
26263825;9;1;1;0;-33,4547542;-70,6851264
26263854;3;1;1;0;-28,5819142;-70,7442275
26263895;6;1;0;1;-33,6167497;-70,6807443
26263962;2;1;0;0;-33,5811015;-70,6672712
26264013;9;0;0;0;-33,419303;-70,7025352
26264115;11;0;1;0;-41,4040025;-72,9075798
26264268;9;1;1;1;-33,4504613;-70,64895
26264301;5;1;0;0;-36,8615639;-73,13596
26264361;7;0;0;0;-35,834419;-71,6013558
26264394;3;1;0;0;-33,4373436;-70,6518282
26264435;9;0;0;1;-33,4497913;-70,643878
26264558;9;1;0;1;-33,5767098;-70,5989946
26264569;5;0;0;0;-33,4974223;-70,6669518
26264601;9;1;0;0;-33,4995107;-70,7772578
26264754;6;1;1;0;-34,1838337;-70,7335284
26264804;8;1;0;0;-22,4619898;-68,9563232
26264810;9;1;1;0;-33,4002842;-70,6420929
26264820;10;0;1;0;-33,4060241;-70,6681773
26264855;2;1;1;0;-33,6025762;-70,510983
26264903;10;0;1;0;-33,4822338;-70,6750019
26264940;7;1;0;1;-33,2939379;-70,8838836
26264966;9;1;1;1;-33,4353192;-70,7141869
26264968;11;0;0;0;-33,4180804;-70,662238
26265005;7;0;1;0;-34,9731075;-71,209611
26265065;0;1;0;0;-36,5950871;-72,0958784
26265087;10;0;1;0;-33,481122;-70,628155
26265099;6;0;0;0;-35,4322505;-71,6725361
26265191;5;0;1;0;-33,4353778;-70,6530904
26265261;8;1;0;0;-29,9796465;-71,3473902
26265374;9;0;0;0;-33,4567894;-70,6519327
26265391;5;0;0;0;-33,5265858;-70,7609888
26265421;7;1;0;0;-33,4075609;-70,66362
26265477;10;0;0;1;-37,4688815;-72,3423946
26265538;8;0;1;0;-33,3552035;-70,7140304
26265602;4;1;0;0;-33,4994566;-70,6584951
26265614;9;0;1;0;-33,4718363;-70,5962953
26265823;12;1;1;0;-23,652861;-70,3844846
26265848;6;1;0;0;-33,5021378;-70,5750256
26265852;4;0;0;0;-33,4136008;-70,663039
26265857;10;1;1;0;-33,3734093;-70,628851
26265868;7;0;1;0;-33,490978;-70,676841
26265976;9;0;1;0;-33,5119291;-70,5835486
26266026;6;0;1;0;-33,4320342;-70,6710871
26266063;11;0;0;1;-29,9038949;-71,2725779
26266339;5;0;1;0;-33,5177491;-70,6039392
26266367;7;1;1;0;-33,0548402;-71,4600019
26266394;11;1;0;0;-33,4883479;-70,6426637
26266440;3;1;0;0;-33,4937706;-70,6561512
26266569;7;1;1;1;-41,4658816;-72,9730397
26266645;6;1;1;1;-36,806598;-73,051194
26266710;2;0;1;0;-38,7355721;-72,5614729
26266795;7;0;1;0;-33,4518262;-70,650424
26266860;2;0;0;0;-33,5028173;-70,7850473
26266933;6;1;0;0;-23,6223474;-70,3923861
26266934;4;1;1;0;-33,4483786;-70,6418053
26267096;9;0;1;0;-33,519929;-70,6492609
26267215;9;1;0;0;-22,4658911;-68,9286854
26267294;6;0;0;0;-37,4576303;-72,3478885
26267313;11;1;0;1;-33,4463758;-70,6602885
26267397;6;1;1;0;-33,4066299;-70,6612274
26267440;10;1;1;1;-20,2413047;-70,1371329
26267524;4;1;1;0;-33,450501;-70,6508285
26267589;5;1;0;0;-33,2934751;-70,8846537
26267645;9;0;0;0;-33,543143;-70,6069988
26267658;9;1;1;0;-33,4624477;-70,6485029
26267684;9;0;0;0;-27,3551032;-70,3090123
26267691;10;0;1;0;-33,3580393;-70,716962
26267707;9;0;1;0;-33,6214654;-70,684846
26267796;10;1;0;0;-33,4518136;-70,6734115
26267848;12;1;0;1;-33,3851177;-70,678412
26267919;7;0;1;1;-27,3602866;-70,3282088
26267935;6;1;1;0;-33,4471857;-70,6391087
26268111;9;0;1;0;-33,495972;-70,6497281
26268137;9;1;1;1;-33,201992;-70,6738295
26268152;6;1;1;0;-29,8822421;-71,2455184
26268193;10;0;1;0;-36,7456031;-72,4781736
26268237;5;1;0;0;-33,5637063;-70,7724372
26268376;3;1;0;0;-33,5116334;-70,6334568
26268427;7;0;0;1;-33,5068123;-70,5890455
26268452;9;0;1;0;-33,4263823;-70,6505383
26268466;9;0;0;1;-34,1700357;-70,7533945
26268498;3;0;1;0;-33,4593924;-70,5838452
26268638;3;0;1;1;-39,8252874;-73,2210808
26268687;1;0;1;0;-36,7874278;-73,0920932
26268742;9;1;1;0;-33,685279;-71,2166583
26268789;9;0;1;0;-35,4097332;-71,6672915
26268828;4;0;1;0;-36,8246143;-73,1286782
26268856;2;0;1;0;-29,9232906;-71,2382648
26268879;11;1;1;1;-39,8253857;-73,2213027
26269029;10;1;0;1;-33,4591028;-70,6939044
26269075;9;0;0;0;-33,0677416;-71,4106041
26269100;9;0;0;0;-23,7379346;-70,4397238
26269123;11;1;0;0;-34,1595785;-70,7540045
26269144;11;0;1;1;-33,579668;-70,6848618
26269161;8;1;0;1;-33,4487245;-70,6489879
26269230;8;1;1;0;-33,5164739;-70,6080302
26269334;9;1;0;0;-33,4683299;-70,7561729
26269353;5;1;1;0;-39,6765774;-72,4140728
26269438;5;0;0;0;-33,462904;-70,6019984
26269529;9;0;0;0;-37,0995914;-72,5599645
26269693;8;0;1;1;-29,9898013;-71,3405734
26269913;9;1;0;0;-36,8614715;-73,1391275
26270041;9;1;1;0;-33,4266354;-70,6686753
26270049;4;0;0;1;-33,6138773;-70,5854659
26270195;9;1;0;0;-33,6860979;-71,2167908
26270288;7;1;1;0;-33,5002308;-70,7831976
26270296;9;1;1;1;-29,898603;-71,2611198
26270457;3;1;0;0;-33,4579079;-70,6515687
26270536;9;0;1;0;-22,4425155;-68,935955
26270654;12;1;0;1;-33,6161667;-70,685616
26270848;9;0;0;0;-33,4770677;-70,6016062
26270900;5;0;1;0;-33,0520414;-71,1112119
26270904;10;1;1;0;-33,4302296;-70,6689806
26270992;6;0;1;0;-32,8806185;-71,2507763
26271005;6;1;0;1;-33,6104447;-70,5835969
26271016;5;1;0;0;-33,5216785;-70,7939396
26271043;8;1;0;1;-33,4693465;-70,6479207
26271211;9;0;0;0;-34,6358955;-70,8996829
26271217;8;0;1;0;-33,1148327;-71,5672915
26271331;3;0;1;0;-33,4066478;-71,1290392
26271445;8;1;0;0;-33,4375966;-70,6578134
26271446;9;1;1;0;-38,7405608;-72,5676873
26271485;11;1;1;0;-33,3765115;-70,6296816
26271661;12;0;0;0;-33,4906731;-70,7152746
26271713;4;0;1;0;-33,1146436;-71,5668942
26271933;4;0;0;0;-23,6248305;-70,3936574
26271963;9;0;0;0;-33,5647833;-70,7880597
26272215;-1;0;1;0;-33,013719;-71,5018523
26272221;-1;1;1;0;-33,6860314;-71,2343304
26272301;-1;0;1;0;-33,4598779;-70,690983
26272353;-1;0;1;0;-36,2837549;-72,5456297
26272367;0;0;1;0;-36,7449176;-73,0898135
26272390;-1;0;1;0;-33,0443148;-71,651452
26272422;0;1;1;0;-33,6058705;-70,5665292
26272423;2;0;0;0;-33,0599295;-71,4206097
26272424;-1;0;1;0;-35,4127768;-71,6507483
26272425;0;1;1;0;-34,1878645;-70,7372183
26272436;2;1;1;0;-33,5614299;-70,5735667
26272453;0;0;0;0;-39,4859243;-72,1623051
26272479;-1;1;0;0;-33,4039774;-70,6356243
26272572;-1;1;0;0;-18,4494649;-70,2936157
26272609;0;0;1;0;-20,348577;-69,6556594
26272617;0;0;1;0;-33,5382864;-70,647308
26272623;1;1;0;0;-33,0533252;-71,6304859
26272652;0;1;1;0;-33,4498603;-70,8745288
26272657;0;1;1;0;-34,0601295;-70,7293663
26272709;0;1;1;0;-33,612728;-70,581426
26272737;-1;0;1;0;-32,8943592;-71,2461722
26272775;-1;0;0;0;-36,6045867;-72,1036888
26272793;-1;0;0;0;-34,5784195;-70,9900804
26272796;0;1;1;0;-33,6009365;-70,6830277
26272821;-1;1;1;0;-32,7599427;-70,6575593
26272873;-1;1;0;0;-39,8199307;-73,249056
26272941;-1;0;1;0;-20,2256267;-70,1330559
26272944;-1;0;1;0;-41,1155116;-73,0436631
26272957;0;0;1;0;-30,6939142;-70,970491
26273047;1;0;1;0;-28,5927087;-70,7414755
26273052;-1;0;0;0;-33,420015;-70,6594541
26273080;1;1;1;0;-33,4485473;-70,7076252
26273132;0;0;1;0;-23,5874315;-70,3760873
26273142;0;0;1;0;-33,6302185;-70,6289824
26273167;0;0;0;0;-18,4805645;-70,3072548
26273198;1;0;1;0;-33,5797938;-70,6652707
26273200;-1;1;0;0;-32,7282357;-71,2109515
26273262;-1;1;1;0;-45,5786553;-72,0318701
26273287;-1;1;1;0;-33,5110975;-70,6303403
26273311;0;1;1;0;-33,6187464;-70,5985675
26273319;1;0;0;0;-20,2578043;-70,1071618
26273322;-1;0;1;0;-40,5653025;-73,1759923
26273338;-1;1;1;0;-32,7247403;-71,4174797
26273356;-1;0;0;0;-33,5675085;-70,6655496
26273403;-1;0;1;0;-33,4228181;-70,7635556
26273407;0;0;0;0;-33,5497232;-70,6368292
26273412;-1;0;1;0;-33,7644472;-71,2721689
26273423;0;0;1;0;-35,3336491;-72,4206937
26273431;0;0;1;0;-33,5490272;-70,6438738
26273494;-1;0;0;0;-36,6214259;-72,1345601
26273500;-1;0;1;0;-33,5779789;-70,5590428
26273559;0;0;1;0;-35,4495696;-71,6873598
26273574;-1;0;1;0;-33,6780582;-71,2098414
26273587;0;0;1;0;-33,4687112;-70,561538
26273602;0;1;1;0;-38,9651119;-71,9982747
26273624;-1;0;1;0;-35,3966559;-71,648285
26273635;1;1;0;0;-39,273359;-72,4111248
26273651;-1;0;0;0;-28,5828234;-70,7437229
26273686;-1;1;1;0;-38,7123714;-72,5508955
26273726;0;0;1;0;-33,4667045;-70,633504
26273728;0;1;1;0;-35,4444212;-71,656984
26273786;1;1;0;0;-27,3840241;-70,3266609
26273795;0;0;1;0;-33,5155586;-70,5763508
26273799;-1;0;1;0;-20,2266412;-70,1339072
26273824;0;1;0;0;-29,9651737;-71,328576
26273827;-1;0;1;0;-33,8075116;-70,7407944
26273845;1;1;1;0;-33,0532363;-71,5645118
26273860;1;1;1;0;-34,1628318;-70,6970415
26273866;1;0;1;0;-33,5633656;-70,6146007
26273881;-1;1;0;0;-36,7180759;-73,1199374
26273936;0;1;1;0;-33,4720512;-70,5422573
26273954;0;0;1;0;-36,8091578;-73,0344503
26273966;1;0;0;0;-36,9474889;-73,0107799
26273970;0;0;1;0;-27,3815162;-70,3337009
26274030;-1;0;1;0;-33,3847099;-70,6763018
26274040;1;1;1;0;-33,033837;-71,536595
26274063;0;1;0;0;-33,559913;-70,6017049
26274102;0;0;1;0;-35,4447713;-71,6665661
26274135;-1;1;0;0;-22,0964183;-70,1963994
26274167;-1;0;0;0;-33,5799472;-70,6472963
26274189;-1;0;0;0;-33,3597471;-70,7518953
26274240;0;0;0;0;-22,4382563;-68,927861
26274246;0;0;0;0;-33,0446871;-71,4468288
26274305;0;1;1;0;-34,4016553;-70,8468006
26274328;0;1;0;0;-34,9849081;-71,236465
26274344;1;0;1;0;-33,467034;-70,746135
26274350;1;0;0;0;-41,4696014;-72,9283797
26274361;1;1;1;0;-36,8522458;-73,135161
26274366;1;0;0;0;-33,4047448;-70,5561539
26274382;-1;1;0;0;-34,1744708;-70,7203415
26274386;-1;1;0;0;-53,294218;-70,3734731
26274404;1;0;0;0;-20,2203367;-70,1385465
26274420;1;1;0;0;-39,8221042;-73,2414071
26274421;-1;0;1;0;-27,384877;-70,3365039
26274469;0;0;1;0;-35,4112224;-71,6390585
26274504;0;1;0;0;-33,6133088;-70,5810067
26274530;1;0;0;0;-27,3876845;-70,3314921
26274568;-1;0;0;0;-36,6069531;-72,1023338
26274574;-1;1;1;0;-34,1636452;-70,7554764
26274587;1;0;1;0;-33,4508781;-70,6221825
26274599;-1;1;1;0;-41,5199763;-73,4069647
26274605;-1;0;1;0;-38,7413594;-72,9478931
26274640;0;0;1;0;-33,4428978;-70,7522352
26274666;1;0;0;0;-34,4390635;-71,0755103
26274741;1;1;0;0;-27,383677;-70,3268953
26274775;-1;1;1;0;-27,3546645;-70,3151835
26274783;1;1;1;0;-38,6603334;-72,1126987
26274795;0;1;1;0;-33,2809719;-70,7532581
26274804;1;1;0;0;-34,9936201;-71,2178024
26274831;0;0;0;0;-33,7321358;-70,7595453
26274848;-1;1;1;0;-18,496696;-70,2841071
26274951;1;0;1;0;-36,9890447;-73,1531308
26274978;-1;1;1;0;-33,3708327;-70,6788056
26274998;1;0;0;0;-33,5610717;-70,6348209
26274999;-1;1;1;0;-41,4719384;-72,9686683
26275014;0;0;0;0;-33,6186245;-70,591717
26275025;-1;0;1;0;-35,5366041;-71,4850539
26275056;0;0;1;0;-18,5013812;-70,3135173
26275063;-1;0;1;0;-33,6158221;-70,6241046
26275082;0;0;1;0;-33,6203754;-70,617818
26275116;0;0;1;0;-33,462639;-70,6450956
26275117;-1;1;1;0;-33,4384128;-70,6628979
26275127;-1;1;1;0;-33,58136;-70,667309
26275251;0;0;1;0;-18,4988753;-70,283764
26275307;1;1;1;0;-33,60351;-70,5832396
26275318;-1;0;1;0;-40,5849057;-73,1416508
26275401;-1;1;1;0;-39,100342;-72,6766238
26275426;1;1;0;0;-20,2377857;-70,1331781
26275470;1;1;1;0;-33,6088705;-70,6899709
26275484;-1;1;0;0;-45,5763311;-72,0611058
26275507;1;0;1;0;-28,5867247;-70,7543101
26275533;0;0;1;0;-28,5774101;-70,759768
26275539;0;0;1;0;-33,429543;-70,7532887
26275545;-1;0;1;0;-38,7698794;-72,588349
26275550;-1;0;0;0;-33,4896729;-70,6821686
26275607;-1;0;1;0;-35,8379379;-71,5931573
26275611;1;1;0;0;-34,976774;-71,2117041
26275656;-1;1;1;0;-34,0365782;-70,6677776
26275689;0;0;0;0;-33,552078;-70,6407605
26275728;2;0;0;0;-33,4398877;-70,7470688
26275811;2;1;0;0;-33,0453144;-71,3935005
26275831;2;1;1;0;-18,4792605;-70,3212559
26276017;2;1;0;0;-33,5517676;-70,6729122
26276163;2;0;1;0;-33,4484467;-70,6659987
26276197;3;1;0;0;-33,5367744;-70,7922163
26276406;2;0;1;0;-34,1534434;-70,7568871
26276419;2;1;0;0;-34,1622147;-70,7070729
26276615;2;1;0;0;-38,7401324;-72,6426519
26276619;2;1;1;0;-35,9716508;-72,3145245
26276631;7;0;0;0;-23,6474649;-70,3944281
26276719;2;1;1;0;-33,6768534;-71,183867
26276831;2;1;1;0;-20,2185398;-70,1393104
26276932;2;1;1;0;-33,5476881;-70,7725162
26277009;2;1;0;0;-33,571342;-70,5901682
26277128;2;1;0;0;-41,4571134;-72,9155898
26277203;2;1;0;0;-33,0500994;-71,6049723
26277251;2;1;1;0;-33,3600314;-70,7532126
26277310;11;1;0;1;-33,4429246;-70,6376161
26277344;2;1;0;0;-33,4817399;-70,7373606
26277348;2;1;0;0;-39,9573709;-73,0847872
26277367;11;0;0;0;-33,4555826;-70,6923014
26277448;2;1;0;0;-33,4746922;-70,7516967
26277503;6;1;0;0;-33,4530817;-70,6976754
26277566;2;1;0;0;-33,4559633;-70,7390116
26277669;2;0;1;0;-33,4386779;-70,6482576
26277829;2;1;1;0;-37,1713104;-72,9500341
26277885;2;0;1;0;-34,869873;-71,1662014
26277967;2;0;1;0;-33,5633125;-70,5748546
26277971;4;1;0;0;-33,4974135;-70,66037
26278040;2;0;1;0;-33,6595466;-70,9341485
26278090;2;1;1;0;-33,4881574;-70,6490935
26278135;2;1;1;0;-33,4548866;-70,7582917
26278227;4;0;1;0;-35,4130845;-71,6639504
26278228;6;1;0;0;-33,6158992;-70,6848818
26278275;2;1;1;0;-29,9575362;-71,2483039
26278491;2;1;1;0;-33,5457309;-70,6803537
26278636;2;1;0;0;-41,346725;-72,9477335
26278736;3;1;0;1;-36,8158645;-73,0043337
26278802;11;1;0;1;-33,4434049;-70,6446284
26278848;2;0;1;0;-33,6857732;-71,2190363
26278932;2;1;0;0;-36,8922971;-73,1325574
26279002;2;0;0;0;-31,6301151;-71,1661082
26279091;2;0;1;0;-27,3698883;-70,3089421
26279120;2;1;0;0;-33,5126342;-70,6120234
26279123;2;1;0;0;-33,6424009;-70,3475012
26279129;2;0;1;0;-33,4039354;-70,6762698
26279251;3;0;1;1;-33,5978593;-70,6891529
26279306;1;0;1;0;-33,0131808;-71,5073641
26279355;2;0;0;0;-27,3737921;-70,3194774
26279410;9;0;0;0;-18,4785539;-70,3164964
26279460;12;0;0;1;-33,4278855;-70,6573628
26279505;2;1;0;0;-34,2917819;-71,3145059
26279662;2;1;0;0;-33,7341376;-70,7165569
26279673;2;0;1;0;-33,4187442;-70,6595018
26279791;2;1;0;0;-41,3143122;-72,6936591
26279856;3;0;1;0;-33,4523618;-70,7611944
26279912;2;1;1;0;-20,266119;-70,107529
26279955;10;0;0;0;-33,4548021;-70,6489458
26279960;9;0;1;0;-33,599311;-70,6772434
26280227;2;1;1;0;-33,8053696;-70,732509
26280300;2;1;0;0;-33,736374;-70,7460144
26280392;3;0;0;0;-38,9317371;-72,029927
26280431;2;0;1;0;-33,4520746;-70,6925036
26280573;2;1;1;0;-33,5734779;-70,5767383
26280585;2;0;1;0;-33,542633;-70,7835758
26280622;2;1;0;0;-33,431581;-70,6904715
26280690;6;1;0;0;-36,7195581;-73,1142864
26280696;2;1;1;0;-38,9861434;-72,2501348
26280748;10;1;0;1;-33,5259237;-70,5843873
26280816;2;0;0;0;-33,4533476;-70,6979503
26280823;2;0;0;0;-33,4568751;-70,6680208
26280855;1;1;1;0;-33,6822696;-71,2332122
26280859;2;1;0;0;-33,4647167;-70,7111678
26280881;2;1;0;0;-33,2802013;-70,870416
26280909;2;0;0;0;-33,3812677;-70,7196792
26280987;2;0;0;0;-33,4381311;-70,7187152
26281134;8;0;0;0;-33,4605259;-70,6523654
26281272;2;1;0;0;-33,3720143;-70,7310627
26281342;5;1;0;0;-33,4261101;-70,6897773
26281416;1;0;1;0;-33,6040398;-70,9229509
26281455;2;1;0;0;-33,4123769;-70,6900998
26281498;2;1;0;0;-34,9943361;-71,2329004
26281499;2;1;0;0;-27,3593724;-70,3069849
26281624;5;0;1;0;-29,9137431;-71,2476812
26281695;9;0;0;0;-33,5195776;-70,6558069
26281706;1;0;0;0;-33,4618511;-70,6897826
26281790;4;0;1;0;-33,5305118;-70,639113
26281890;2;0;0;0;-33,5244163;-70,7852199
26281931;2;0;0;0;-36,8031076;-73,0958098
26282071;2;1;1;0;-36,7215096;-73,1096437
26282093;2;1;0;0;-33,4552862;-70,6272497
26282115;2;0;1;0;-33,4011789;-70,6737756
26282201;2;0;0;0;-33,4539063;-70,5929187
26282457;4;0;0;0;-33,3615756;-70,7409086
26282464;2;1;0;0;-33,5926735;-70,5463504
26282538;2;0;0;0;-33,5228494;-70,5975742
26282558;2;1;1;0;-36,7948194;-73,1073655
26282607;2;1;0;0;-33,4401761;-70,6593205
26282651;2;0;0;0;-34,6003657;-70,988876
26282756;2;0;1;0;-33,4510411;-70,6346799
26282797;3;0;0;0;-33,4569281;-70,6456252
26282807;4;0;0;0;-33,0255283;-71,5240387
26282898;2;1;1;0;-33,4330915;-70,7524064
26282935;2;1;0;0;-33,5477213;-70,7721029
26282936;2;1;1;0;-33,5913576;-70,5633031
26282971;2;0;0;0;-33,5440114;-71,5866685
26283057;2;1;0;0;-36,7395373;-72,9967344
26283177;2;1;0;0;-18,494021;-70,2822324
26283237;3;0;0;0;-34,1796432;-71,3993717
26283266;2;1;0;0;-33,4356845;-70,6566449
26283331;2;0;1;0;-29,9071929;-71,2571227
26283369;2;0;0;0;-36,7826802;-73,1080537
26283395;2;0;0;0;-40,5978634;-73,1058407
26283421;2;1;1;0;-33,4980999;-70,6616941
26283436;2;1;0;0;-33,5312702;-70,6034178
26283545;6;1;0;0;-33,4218327;-70,6921419
26283632;2;0;0;0;-33,5048227;-70,750376
26283653;2;0;0;0;-33,5513105;-70,7623567
26283849;2;1;0;0;-34,1447365;-70,7322036
26283883;2;1;1;0;-33,5103939;-70,6834123
