mrun;cod_nivel;rbd_admitido;cod_curso_admitido
26679333;-1;10628;401000000132
26679430;1;2412;111000000133
26679463;-1;4835;401000000132
26679526;1;22230;111000000133
26679527;1;10880;111000000133
26679582;1;22230;111000000133
26679660;1;1268;111000000131
26679662;1;26362;111000000231
26679667;0;1350;501000000131
26679786;0;10579;501000000131
26679793;0;1049;501000000133
26679809;1;9733;111000000131
26679829;0;10837;501000000133
26679832;1;25129;111000000131
26679945;0;4254;501000000131
26680055;1;8690;111000000133
26680085;-1;9421;401000000133
26680162;-1;20099;401000000131
26680177;-1;25173;401000000131
26680180;1;25160;111000000132
26680209;0;2174;501000000132
26680214;-1;2040;401000000132
26680228;0;12711;501000000133
26680262;0;10046;501000000132
26680484;0;25804;501000000132
26680504;0;22692;501000000132
26680563;0;40316;501000000131
26680573;-1;10345;401000000132
26680636;0;2289;501000000131
26680727;0;3815;501000000133
26680750;0;6304;501000000131
26680757;0;26025;501000000132
26680762;1;25718;111000000132
26680786;-1;8483;401000000131
26680849;0;9105;501000000133
26680920;-1;13427;401000000132
26680958;-1;25238;401000000132
26680981;0;1977;501000000231
26680998;0;25751;501000000132
26681083;0;9558;501000000132
26681118;1;620;111000000133
26681157;-1;26164;401000000132
26681222;0;31194;501000000132
26681253;0;3390;501000000133
26681265;-1;9817;401000000132
26681269;0;25218;501000000132
26681312;1;8555;111000000133
26681435;0;2539;501000000131
26681457;0;10302;501000000131
26681498;0;1466;501000000131
26681541;-1;8631;401000000132
26681564;0;10407;501000000131
26681599;0;1521;501000000111
26681686;0;26466;501000000131
26681687;-1;10336;401000000131
26681766;-1;40194;401000000132
26681801;0;22672;501000000131
26681805;0;10673;501000000133
26681904;0;4811;501000000133
26681939;-1;25714;401000000131
26681941;0;25047;501000000131
26681980;0;7826;501000000133
26682054;0;15646;501000000131
26682064;0;22010;501000000133
26682085;-1;6639;401000000133
26682098;1;254;111000000113
26682124;0;24959;501000000133
26682161;0;2267;501000000131
26682204;1;18247;111000000132
26682210;1;946;111000000133
26682230;0;8514;501000000132
26682286;0;9879;501000000131
26682342;0;643;501000000133
26682388;1;11835;111000000133
26682561;0;24878;501000000131
26682574;0;9206;501000000133
26682629;0;26045;501000000131
26682631;0;19983;501000000133
26682659;0;2116;501000000131
26682666;0;25882;501000000131
26682695;1;10579;111000000131
26682721;0;18170;501000000133
26682818;0;4307;501000000131
26682853;0;25783;501000000133
26682856;0;8818;501000000132
26682881;-1;10487;401000000231
26682931;-1;8827;401000000132
26682981;-1;11845;401000000131
26683028;0;8818;501000000132
26683112;0;7593;501000000133
26683131;0;25901;501000000133
26683236;-1;9209;401000000111
26683305;1;11851;111000000133
26683334;1;293;111000000133
26683347;0;9939;501000000132
26683350;-1;403;401000000132
26683360;-1;8714;401000000131
26683427;0;1468;501000000133
26683478;-1;9200;401000000132
26683509;0;14751;501000000133
26683529;0;9165;501000000131
26683564;-1;2143;401000000131
26683575;0;26228;501000000131
26683582;1;4331;111000000133
26683592;1;14396;111000000131
26683612;0;6764;501000000133
26683826;-1;24885;401000000131
26683847;1;10564;111000000112
26683866;-1;26033;401000000132
26684051;-1;5407;401000000131
26684074;-1;18006;401000000133
26684104;-1;10205;401000000132
26684109;1;16749;111000000131
26684113;-1;20200;401000000131
26684154;1;4358;111000000133
26684232;-1;10430;401000000133
26684261;0;9859;501000000132
26684355;0;11977;501000000132
26684415;0;25005;501000000133
26684482;0;4266;501000000131
26684493;0;22195;501000000131
26684550;-1;15750;401000000132
26684554;-1;9853;401000000133
26684626;1;1682;111000000131
26684637;-1;14565;401000000131
26684650;-1;3013;401000000231
26684661;0;10430;501000000133
26684679;0;1577;501000000133
26684750;0; ; 
26684753;0;1049;501000000133
26684818;-1;9340;401000000132
26684835;0;10836;501000000133
26684872;-1;9168;401000000132
26684911;0;10757;501000000131
26685018;0;26543;501000000131
26685035;0;8658;501000000111
26685103;0;9424;501000000133
26685113;0;25287;501000000131
26685140;-1;4266;401000000131
26685235;1;24733;111000000132
26685325;0;22462;501000000133
26685370;-1;7682;401000000131
26685391;0;9088;501000000133
26685443;-1;25387;401000000132
26685533;-1;7723;401000000133
26685604;-1;10005;401000000131
26685646;-1;9634;401000000133
26685717;0;10524;501000000133
26685729;1;17907;111000000131
26685736;0;4269;501000000131
26685757;0;1243;501000000131
26685765;0;9366;501000000131
26685775;-1;4926;401000000133
26685783;0;10474;501000000133
26685814;1;10271;111000000133
26685869;-1; ; 
26685961;-1;25709;401000000132
26685990;-1;9172;401000000131
26685994;0;9293;501000000131
26686058;-1;25084;401000000131
26686078;-1;40042;401000000132
26686176;-1;4575;401000000133
26686180;0;1860;501000000131
26686213;-1;1686;401000000133
26686290;-1;40006;401000000132
26686303;1;9995;111000000111
26686409;0;13504;501000000133
26686413;0;2802;501000000133
26686577;0;14359;501000000131
26686581;0;13314;501000000232
26686639;-1;25749;401000000132
26686644;-1;24716;401000000131
26686780;0;26117;501000000132
26686861;-1;2084;401000000133
26686867;-1;5722;401000000131
26686896;-1;25331;401000000231
26686949;-1;5001;401000000133
26687074;-1; ; 
26687084;1;3005;111000000113
26687086;0;6031;501000000131
26687111;-1;16468;401000000133
26687127;0;1197;501000000133
26687262;-1;1537;401000000111
26687281;0;8954;501000000111
26687326;1;12588;111000000132
26687442;0;9430;501000000131
26687445;-1;1578;401000000132
26687497;0;2089;501000000133
26687524;-1;367;401000000132
26687604;1;14490;111000000131
26687639;-1;5088;401000000132
26687660;1;10729;111000000133
26687735;-1;10458;401000000133
26687747;-1;5026;401000000132
26687754;1;714;111000000133
26687766;0;2218;501000000132
26687878;0;9131;501000000133
26687884;0;1518;501000000131
26687950;0;4564;501000000131
26687957;0;4201;501000000131
26687976;0;9700;501000000131
26687980;0;16600;501000000132
26687990;0;5654;501000000131
26688031;0;9486;501000000131
26688079;0;631;501000000133
26688080;0;22351;501000000131
26688116;0;655;501000000131
26688297;0;14201;501000000132
26688305;1;16491;111000000132
26688325;-1;1886;401000000133
26688397;-1;22658;401000000133
26688429;0;14201;501000000131
26688436;0;10046;501000000132
26688610;1;11033;111000000133
26688614;0;4627;501000000131
26688790;0;7240;501000000133
26688792;0;2461;501000000131
26688992;0;25047;501000000131
26689014;1;22319;111000000132
26689052;1;8613;111000000111
26689204;1;22444;111000000133
26689222;-1;1456;401000000133
26689376;0;1703;501000000131
26689427;0;8652;501000000132
26689433;0;9502;501000000131
26689436;0;417;501000000131
26689439;-1;706;401000000133
26689479;1;3079;111000000133
26689514;0;15817;501000000131
26689547;0;539;501000000133
26689579;-1;1761;401000000131
26689663;1;9512;111000000132
26689800;1;8;111000000133
26689834;0;7303;501000000133
26689863;0;270;501000000133
26690087;0;25288;501000000131
26690096;1;9859;111000000132
26690129;1;15622;111000000131
26690145;-1;5720;401000000131
26690211;2;9362;211000000133
26690230;-1;25922;401000000132
26690349;1;343;111000000132
26690366;1;10502;111000000123
26690401;0;5324;501000000131
26690469;0;6916;501000000133
26690498;2;602;211000000133
26690579;0;8652;501000000132
26690593;0;14504;501000000131
26690623;0;4578;501000000133
26690653;0;10415;501000000132
26690699;0;1688;501000000131
26690736;0;1743;501000000131
26690761;0;9903;501000000131
26690764;0;1125;501000000131
26690798;-1;2078;401000000132
26690818;8;574;811000000123
26690883;1;40295;111000000131
26690908;-1;9634;401000000133
26690913;0;1577;501000000133
26690916;1;10351;111000000232
26690932;1;6092;111000000133
26690954;1;7638;111000000133
26690973;0;4269;501000000132
26690996;0;15501;501000000132
26690997;0;8558;501000000133
26691048;0;548;501000000133
26691111;0;2390;501000000131
26691123;1;229;111000000133
26691142;0;10831;501000000131
26691271;1;318;111000000133
26691289;1;4409;111000000133
26691328;0;11761;501000000131
26691382;0;7204;501000000133
26691551;-1;9036;401000000232
26691727;0;2339;501000000131
26691916;0;10625;501000000132
26692000;0;25395;501000000233
26692009;-1;10558;401000000131
26692033;-1;8632;401000000132
26692080;0;2288;501000000131
26692154;1;25091;111000000131
26692174;0;296;501000000133
26692176;-1;9891;401000000132
26692183;0;303;501000000132
26692226;0;9284;501000000131
26692448;0;9307;501000000131
26692454;0;4999;501000000133
26692531;0;418;501000000131
26692543;0;1585;501000000131
26692545;0;10015;501000000132
26692548;0;3013;501000000231
26692646;0;10721;501000000231
26692665;-1;14533;401000000131
26692757;0;9614;501000000131
26692786;0;7659;501000000133
26692799;0;9366;501000000131
26692831;1;20440;111000000133
26692876;0;10470;501000000133
26692939;1;2054;111000000132
26692982;0;14504;501000000131
26692989;0;9758;501000000132
26692994;-1;10345;401000000132
26692996;-1;9032;401000000132
26693027;-1;10088;401000000131
26693154;0;14913;501000000132
26693238;1;8555;111000000133
26693326;-1;10005;401000000131
26693373;-1;10608;401000000232
26693386;0;26083;501000000131
26693404;0;1593;501000000131
26693411;0;9356;501000000131
26693425;0;2304;501000000131
26693431;-1;9368;401000000131
26693485;0;9385;501000000132
26693494;-1;7343;401000000131
26693531;-1;721;401000000133
26693623;0;10377;501000000131
26693648;1;945;111000000133
26693679;-1;20213;401000000133
26693688;0;9803;501000000131
26693733;1;289;111000000133
26693763;-1;1051;401000000133
26693766;0;3546;501000000131
26693780;1;1128;111000000133
26693802;-1;22527;401000000133
26693824;0;2262;501000000131
26693909;0;2155;501000000132
26693937;1;403;111000000131
26694034;-1; ; 
26694057;0;10835;501000000133
26694061;0;11261;501000000131
26694082;-1;20180;401000000131
26694142;0;15588;501000000131
26694173;-1;12225;401000000133
26694203;0;25593;501000000131
26694271;-1;14453;401000000131
26694343;1;240;111000000133
26694514;0;31421;501000000131
26694561;0;24889;501000000232
26694563;1;10341;111000000132
26694581;0;4641;501000000132
26694613;-1;20182;401000000133
26694615;0;12962;501000000132
26694626;1;8313;111000000133
26694638;0;3668;501000000133
26694776;0;25153;501000000133
26694852;1;14210;111000000133
26694856;0;1898;501000000133
26694860;0;971;501000000113
26694878;0;10224;501000000112
26694954;0;10246;501000000132
26694972;0;14210;501000000132
26695052;0;2218;501000000132
26695141;-1;4595;401000000133
26695147;0;10652;501000000131
26695196;-1;26083;401000000132
26695237;1;25369;111000000131
26695269;0;26033;501000000132
26695291;1;9385;111000000132
26695293;-1;418;401000000132
26695295;0;5888;501000000131
26695410;-1;1708;401000000133
26695457;0;10831;501000000131
26695484;0;6501;501000000232
26695553;1;2803;111000000133
26695555;0;3711;501000000111
26695718;0;9960;501000000131
26695746;1;25988;111000000133
26696080;0;1168;501000000131
26696125;0;25196;501000000133
26696134;0;26228;501000000131
26696167;1;24520;111000000133
26696173;0; ; 
26696240;-1;9892;401000000132
26696244;0;10164;501000000131
26696255;-1;14212;401000000132
26696279;0;40310;501000000132
26696408;0;25850;501000000133
26696410;0;255;501000000132
26696508;0;9131;501000000133
26696527;1;421;111000000131
26696620;0;2089;501000000133
26696652;-1; ; 
26696675;0;10173;501000000131
26696901;-1;10336;401000000131
26696915;1;10773;111000000131
26696930;-1;10556;401000000131
26696957;0;9033;501000000131
26696973;0;7656;501000000131
26697000;0;10202;501000000131
26697019;0;1557;501000000131
26697049;0;9206;501000000133
26697137;0; ; 
26697200;0;313;501000000133
26697204;0;1941;501000000231
26697208;-1;3389;401000000133
26697272;0;4565;501000000133
26697411;0;8448;501000000133
26697492;0;12963;501000000131
26697528;1;127;111000000111
26697647;1;229;111000000133
26697671;1;6780;111000000133
26697728;0;25;501000000133
26697806;9;4562;131000000133
26697830;0;9991;501000000131
26697862;0;3166;501000000133
26697880;0;291;501000000132
26697900;0;10688;501000000133
26697926;0;9505;501000000131
26697984;0;31036;501000000131
26698021;1;12810;111000000133
26698084;0;7826;501000000133
26698093;0;11906;501000000132
26698112;0;10240;501000000131
26698156;-1;25508;401000000132
26698196;0;25369;501000000131
26698233;-1;24769;401000000131
26698266;1;12588;111000000132
26698470;0;8548;501000000132
26698516;-1;16879;401000000132
26698542;-1;3483;401000000131
26698547;1;9878;111000000133
26698592;-1;25315;401000000131
26698637;1;9909;111000000133
26698640;-1;3749;401000000133
26698795;-1;1549;401000000132
26698824;-1;7907;401000000133
26698914;0;10640;501000000131
26698943;1;12810;111000000133
26698946;1;298;111000000133
26699034;0;25804;501000000132
26699037;0;25711;501000000133
26699055;2; ; 
26699102;-1;10648;401000000132
26699116;0;25439;501000000132
26699142;1;5051;111000000133
26699166;0;10413;501000000132
26699264;0;9073;501000000131
26699271;1;25960;111000000131
26699272;-1;24878;401000000131
26699342;0;10638;501000000131
26699363;0;19947;501000000133
26699367;0;14608;501000000133
26699388;1;9720;111000000131
26699423;1;9998;111000000132
26699424;0;9882;501000000133
26699465;0;12130;501000000131
26699481;1;25071;111000000131
26699483;0;12242;501000000131
26699547;0;10336;501000000131
26699617;0;25933;501000000131
26699723;0;20042;501000000131
26699734;0;10306;501000000133
26699770;0;9013;501000000133
26699858;-1;10459;401000000133
26699874;2;12655;211000000133
26699914;0;26466;501000000131
26699937;1;11526;111000000133
26699981;0;14717;501000000131
26700027;-1;301;401000000132
26700045;0;969;501000000133
26700121;0;9937;501000000111
26700221;-1;8519;401000000131
26700290;-1;10291;401000000133
26700341;1;31340;111000000133
26700375;0;11706;501000000131
26700419;1;14372;111000000131
26700448;-1;10825;401000000131
26700453;0;2007;501000000133
26700498;-1;26538;401000000133
26700564;1;9912;111000000113
26700629;0;3670;501000000133
26700715;1;8514;111000000132
26700721;1;3285;111000000133
26700736;1;9824;111000000131
26700784;0;25196;501000000133
26700792;0;4594;501000000133
26700825;1;8336;111000000133
26700905;-1;15724;401000000131
26700923;0;10742;501000000131
26700996;0;9891;501000000132
26701105;0;11323;501000000132
26701158;0;10699;501000000132
26701166;1;11952;111000000133
26701189;0;10864;501000000131
26701248;1;1269;111000000133
26701266;0;2862;501000000131
26701324;0;2066;501000000133
26701336;1;10015;111000000132
26701501;-1;5720;401000000131
26701511;0;14760;501000000131
26701519;-1;5583;401000000133
26701595;0;14913;501000000132
26701609;0;11348;501000000131
26701613;1;25369;111000000131
26701665;-1;2494;401000000131
26701682;-1;26293;401000000132
26701749;1;40043;111000000131
26701789;1;12802;111000000111
26701844;0;10235;501000000132
26701877;-1;1689;401000000133
26701915;-1;9020;401000000131
26701918;0;18251;501000000131
26701943;0;9033;501000000131
26701958;-1;20376;401000000133
26701994;0;17793;501000000131
26702014;1;18126;111000000131
26702016;1;10035;111000000133
26702071;1;8613;111000000111
26702238;-1;22646;401000000131
26702269;0;24622;501000000131
26702285;-1;2299;401000000131
26702292;-1;482;401000000133
26702299;1;14917;111000000131
26702324;0;19983;501000000133
26702333;0;22609;501000000131
26702338;0;20213;501000000133
26702374;-1;12171;401000000133
26702446;6;10495;611000000133
26702455;-1;22436;401000000133
26702569;0;9369;501000000132
26702638;0;25882;501000000131
26702696;0;12185;501000000133
26702725;0;1466;501000000131
26702735;0;9131;501000000133
26702830;0;7403;501000000131
26702832;0;25041;501000000133
26702871;0;10638;501000000132
26702874;0;14608;501000000133
26702988;1;10228;111000000111
26703036;1;10638;111000000233
26703084;-1;464;401000000132
26703129;0;14211;501000000131
26703203;-1;4509;401000000133
26703260;0;14602;501000000133
26703385;0;14642;501000000231
26703415;0;9828;501000000131
26703465;0;5051;501000000131
26703472;0;1934;501000000131
26703517;-1;10159;401000000131
